"Line","TrapID","Code","TrapType","TrapSubType","Tags","Latitude","Longitude","Easting","Northing","EntryID","Date","Status","InitialBait","Rebaited","BaitType","BaitDetails","RecordedBy","Strikes","SpeciesCaught","Sex","Maturity","TrapCondition","Notes"
"15. ST Auto Line",24025972,"A49","AT220",NA,NA,-43.659109185396,172.6280397039,1570008.1906404,5165920.8079067,27145090,2024-10-07 12:06:00,"Sprung","Mayo","Yes","Mayo",NA,"Grant Whitehead",3,"Mouse",NA,NA,"OK",NA
"15. ST Auto Line",25873328,"A94","AT220",NA,NA,-43.658573510103,172.6270955801,1569931.79692,5165979.9590551,27513166,2024-10-07 12:16:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"18: Coopers",20180148,"18J A74","AT220",NA,NA,-43.661229999646,172.63313388873,1570419.9851737,5165687.0959051,27175002,2024-10-07 12:18:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"18: Coopers",20180149,"18K A76","AT220",NA,NA,-43.661666568825,172.63166315854,1570301.6169219,5165638.0846951,27175004,2024-10-07 12:29:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"3.MT Lower",16901850,"3B","Sentinel",NA,NA,-43.651984080229,172.63013040335,1570173.2410651,5166712.8839772,27182074,2024-10-11 14:06:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"fraserhoults",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18648551,"17A A37","AT220",NA,NA,-43.64162611386,172.62454720107,1569717.8011183,5167861.2288735,27217119,2024-10-14 09:11:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",25362164,"17B A35","AT220",NA,NA,-43.64276319152,172.62582182096,1569821.1750306,5167735.4081144,27218118,2024-10-14 09:30:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"1: MT Upper",20967671,"1C A89","AT220",NA,NA,-43.649247188906,172.62611089777,1569847.7335813,5167015.3938854,27513165,2024-10-14 09:47:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",21581441,"17C A86 (retired)","AT220",NA,NA,-43.642415418804,172.62657875532,1569882.0508349,5167774.3069663,27219145,2024-10-14 09:52:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",20967671,"1C A89","AT220",NA,NA,-43.649247188906,172.62611089777,1569847.7335813,5167015.3938854,27513162,2024-10-14 09:53:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",2,"Mouse",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",27219146,"17C A86","AT220",NA,NA,-43.64256636807,172.62693677729,1569911.0021263,5167757.6722241,27219148,2024-10-14 09:53:00,"Still set, bait OK",NA,"Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18488425,"17D A3","AT220",NA,NA,-43.641918193438,172.62757435542,1569962.1023744,5167829.8899913,27219147,2024-10-14 09:59:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242779,"1E A87","AT220",NA,NA,-43.648812768207,172.62715782268,1569931.9461317,5167064.0208732,27513161,2024-10-14 10:21:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",4,"Mouse",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18685933,"17F A47","AT220",NA,NA,-43.64230734128,172.63027327764,1570179.9759028,5167787.6438647,27219947,2024-10-14 10:23:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK","There was no battery inside"
"17. Summit/ North Boundary Line",16676519,"17G A25","AT220",NA,NA,-43.641952868345,172.63211131096,1570328.0467083,5167827.6705403,27219948,2024-10-14 10:32:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"10. NT/N Boundary Line",17140076,"S 17H","Sentinel",NA,NA,-43.641923413752,172.63378582799,1570463.090044,5167831.5389303,27219949,2024-10-14 10:49:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,27513160,2024-10-14 10:57:00,"Sprung","Smooth, Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676485,"A26","AT220",NA,NA,-43.642523444946,172.63424749153,1570500.6190198,5167765.0630601,27219991,2024-10-14 10:57:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Bird",NA,NA,"OK","Silvereye"
"10. NT/N Boundary Line",16676471,"S 32","Sentinel",NA,NA,-43.642511881058,172.63528704643,1570584.4576322,5167766.7162269,27220206,2024-10-14 11:08:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676462,"S 7","Sentinel",NA,NA,-43.643369172953,172.63604262392,1570645.8154075,5167671.772029,27220451,2024-10-14 11:19:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"1: MT Upper",17578323,"1G A7","AT220",NA,NA,-43.649039638687,172.62916513456,1570093.9395319,5167039.5495523,27513159,2024-10-14 11:30:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",2,"Mouse",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676422,"S 43","Sentinel",NA,NA,-43.643920790704,172.63741233078,1570756.5537647,5167610.9922478,27221219,2024-10-14 11:32:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Bird",NA,NA,"OK","Silvereye"
"10. NT/N Boundary Line",16676333,"S 2B","Sentinel",NA,NA,-43.644177277905,172.63862336645,1570854.3503651,5167582.9324273,27221220,2024-10-14 11:41:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Bird",NA,NA,"OK","Silvereye"
"10. NT/N Boundary Line",16676185,"S 72","Sentinel",NA,NA,-43.644714394218,172.63926135523,1570906.0645156,5167523.5035631,27221221,2024-10-14 11:46:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16675948,"A43 (retired)","Sentinel",NA,NA,-43.645429981522,172.64118194792,1571061.3058707,5167444.7010551,27221443,2024-10-14 11:58:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",27219146,"17C A86","AT220",NA,NA,-43.64256636807,172.62693677729,1569911.0021263,5167757.6722241,27267858,2024-10-18 10:04:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18488425,"17D A3","AT220",NA,NA,-43.641918193438,172.62757435542,1569962.1023744,5167829.8899913,27513154,2024-10-18 10:15:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18685933,"17F A47","AT220",NA,NA,-43.64230734128,172.63027327764,1570179.9759028,5167787.6438647,27513153,2024-10-18 10:29:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",16676519,"17G A25","AT220",NA,NA,-43.641952868345,172.63211131096,1570328.0467083,5167827.6705403,27513152,2024-10-18 10:40:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",17140076,"S 17H","Sentinel",NA,NA,-43.641923413752,172.63378582799,1570463.090044,5167831.5389303,27513151,2024-10-18 10:54:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676485,"A26","AT220",NA,NA,-43.642523444946,172.63424749153,1570500.6190198,5167765.0630601,27513149,2024-10-18 11:03:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676471,"S 32","Sentinel",NA,NA,-43.642511881058,172.63528704643,1570584.4576322,5167766.7162269,27513148,2024-10-18 11:11:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676462,"S 7","Sentinel",NA,NA,-43.643369172953,172.63604262392,1570645.8154075,5167671.772029,27513147,2024-10-18 11:24:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676333,"S 2B","Sentinel",NA,NA,-43.644177277905,172.63862336645,1570854.3503651,5167582.9324273,27513146,2024-10-18 11:56:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676185,"S 72","Sentinel",NA,NA,-43.644714394218,172.63926135523,1570906.0645156,5167523.5035631,27513145,2024-10-18 12:03:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16675948,"A43 (retired)","Sentinel",NA,NA,-43.645429981522,172.64118194792,1571061.3058707,5167444.7010551,27513144,2024-10-18 12:16:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16710470,"RS #16","Supervisor Max",NA,NA,-43.646549565744,172.64278494472,1571191.1227913,5167320.9164801,27513143,2024-10-18 12:24:00,"Still set, bait bad","Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",21094061,"CCC #1","AT220",NA,NA,-43.665899707012,172.62390933845,1569678.5696338,5165165.1426308,27297267,2024-10-21 11:01:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133727,"CCC #2","AT220",NA,NA,-43.664727024904,172.62394413621,1569680.7849115,5165295.3950418,27297365,2024-10-21 11:09:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133872,"CCC #3","AT220",NA,NA,-43.66302891016,172.62380465244,1569668.6841745,5165483.9389943,27297714,2024-10-21 11:26:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",3,"Mouse",NA,NA,"OK",NA
"16. CCC Summit Line",20134159,"CCC #4","AT220",NA,NA,-43.662004744058,172.62376132464,1569664.675115,5165597.6684051,27298108,2024-10-21 11:34:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133865,"CCC #5","AT220",NA,NA,-43.660668730046,172.62369622472,1569658.7534319,5165746.024067,27298292,2024-10-21 11:44:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133753,"CCC #6","AT220",NA,NA,-43.659695194829,172.62323071435,1569620.7285969,5165853.9758407,27298442,2024-10-21 11:54:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133930,"CCC #7","AT220",NA,NA,-43.658072003475,172.62373945933,1569660.931923,5166034.4356171,27298725,2024-10-21 12:10:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20540316,"CCC #8","AT220",NA,NA,-43.656875955181,172.62446078431,1569718.4936018,5166167.5336461,27299391,2024-10-21 12:19:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
NA,23645651,"A5","AT220",NA,NA,-43.651312977502,172.64252584498,1571172.5050348,5166791.7970002,27299120,2024-10-21 12:25:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Rat",NA,NA,"OK",NA
"15. ST Auto Line",25873328,"A94","AT220",NA,NA,-43.658573510103,172.6270955801,1569931.79692,5165979.9590551,27308054,2024-10-21 12:36:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",24025972,"A49","AT220",NA,NA,-43.659109185396,172.6280397039,1570008.1906404,5165920.8079067,27308055,2024-10-21 12:40:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",2,"Mouse",NA,NA,"OK",NA
NA,23645289,"A102","AT220",NA,NA,-43.652375890304,172.64238463593,1571161.6262271,5166673.6996727,27299526,2024-10-21 12:47:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",24037518,"A30","AT220",NA,NA,-43.659646466201,172.62961925456,1570135.8189636,5165861.7064298,27308058,2024-10-21 12:50:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"3.MT Lower",19223119,"3C A52","AT220",NA,NA,-43.651737195273,172.62741496534,1569954.1414289,5166739.3239331,27380360,2024-10-29 09:35:00,"Sprung","None","Yes","Mayo",NA,"Takuro Nakamura",1,"Mouse",NA,NA,"OK",NA
"3.MT Lower",18652071,"3E","AT220",NA,NA,-43.650651815332,172.62881301372,1570066.3433245,5166860.372551,27380955,2024-10-29 10:19:00,"Still set, bait bad","None","Yes","Mayo",NA,"Takuro Nakamura",0,"None",NA,NA,"OK",NA
"14: OCC",26480371,"14A","Sentinel",NA,NA,-43.65091041499,172.63053011504,1570204.9435736,5166832.2699869,27384088,2024-10-29 12:16:00,"Still set, bait missing","Smooth, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"5. ST Line",14902173,"5C A88","AT220",NA,NA,-43.655380656011,172.62692629965,1569916.5534325,5166334.4999787,27417206,2024-10-31 13:57:00,"Sprung","None","Yes","Mayo",NA,"Takuro Nakamura",1,"Possum",NA,NA,"OK",NA
"1: MT Upper",17280622,"1A A20","AT220",NA,NA,-43.650737549353,172.62483716011,1569745.761112,5166849.4093649,27463633,2024-11-04 10:31:00,"Sprung","NZAT Lure - Original, Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"1: MT Upper",7238820,"1B A12","AT220",NA,NA,-43.649886422962,172.62515137801,1569770.6737093,5166944.0508709,27463841,2024-11-04 11:00:00,"Still set, bait OK","NZAT Lure - Original, Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242779,"1E A87","AT220",NA,NA,-43.648812768207,172.62715782268,1569931.9461317,5167064.0208732,27464650,2024-11-04 11:33:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,27465040,2024-11-04 11:46:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"3.MT Lower",24440460,"3D A107","AT220",NA,NA,-43.651193606969,172.62759381734,1569968.2934887,5166799.7601804,27522631,2024-11-08 09:29:00,"Sprung","None","Yes","Mayo","Blaze","Grant Whitehead",5,"Mouse",NA,"Adult","OK",NA
NA,23643236,"A14","AT220",NA,NA,-43.653740950706,172.64251851569,1571173.0753524,5166522.1410236,27563416,2024-11-12 09:35:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,23645289,"A102","AT220",NA,NA,-43.652375890304,172.64238463593,1571161.6262271,5166673.6996727,27563495,2024-11-12 09:41:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,23645651,"A5","AT220",NA,NA,-43.651312977502,172.64252584498,1571172.5050348,5166791.7970002,27563659,2024-11-12 09:50:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133930,"CCC #7","AT220",NA,NA,-43.658072003475,172.62373945933,1569660.931923,5166034.4356171,27576415,2024-11-13 09:17:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Grant Whitehead",0,"None",NA,NA,"OK",NA
"18: Coopers",20180180,"18P A70","AT220",NA,NA,-43.660457691168,172.62698416886,1569923.7540942,5165770.6591461,27577483,2024-11-13 10:12:00,"Sprung","Mayo","Yes","Mayo",NA,"Grant Whitehead",1,"Possum","Male","Adult","OK",NA
"18: Coopers",20180180,"18P A70","AT220",NA,NA,-43.660457691168,172.62698416886,1569923.7540942,5165770.6591461,27577485,2024-11-13 10:13:00,"Sprung","Mayo","Yes","Mayo",NA,"Grant Whitehead",1,"Rat - Ship",NA,"Juvenile","OK",NA
"18: Coopers",20180178,"18O A93","AT220",NA,NA,-43.660815325295,172.62837001815,1570035.6729862,5165731.4411487,27578906,2024-11-13 10:43:00,"Still set, bait bad","Mayo, NZAT Lure - Original","Yes","Mayo",NA,"Grant Whitehead",0,"None",NA,NA,"OK",NA
"18: Coopers",20180172,"18N A71","AT220",NA,NA,-43.661339892081,172.62919944907,1570102.8099088,5165673.4812225,27579224,2024-11-13 11:02:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Grant Whitehead",0,"None",NA,NA,"OK",NA
"18: Coopers",20180158,"18M A77","AT220",NA,NA,-43.66199453279,172.62990940076,1570160.3767077,5165601.0314885,27579816,2024-11-13 11:18:00,"Sprung","Mayo, NZAT Lure - Original","Yes","Mayo",NA,"Grant Whitehead",1,"Mouse",NA,NA,"OK",NA
"18: Coopers",20180153,"18L A66","AT220",NA,NA,-43.662435981282,172.63110805844,1570257.2399458,5165552.4339365,27579821,2024-11-13 11:40:00,"Sprung","Mayo, NZAT Lure - Original","Yes","Mayo",NA,"Grant Whitehead",1,"Mouse",NA,NA,"OK",NA
"18: Coopers",20180149,"18K A76","AT220",NA,NA,-43.661666568825,172.63166315854,1570301.6169219,5165638.0846951,27585714,2024-11-13 11:58:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Grant Whitehead",0,"None",NA,NA,"OK",NA
"18: Coopers",20180148,"18J A74","AT220",NA,NA,-43.661229999646,172.63313388873,1570419.9851737,5165687.0959051,27585721,2024-11-13 12:11:00,"Sprung","Mayo","Yes","Mayo",NA,"Grant Whitehead",2,"Mouse",NA,NA,"OK",NA
"18: Coopers",21443780,"18I A73","AT220",NA,NA,-43.661829561226,172.63376757503,1570471.3725,5165620.7334865,27585764,2024-11-13 12:36:00,"Still set, bait bad","None","Yes","Mayo",NA,"Grant Whitehead",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",21094061,"CCC #1","AT220",NA,NA,-43.665899707012,172.62390933845,1569678.5696338,5165165.1426308,27653223,2024-11-19 09:02:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133727,"CCC #2","AT220",NA,NA,-43.664727024904,172.62394413621,1569680.7849115,5165295.3950418,27653796,2024-11-19 09:15:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
"16. CCC Summit Line",20133872,"CCC #3","AT220",NA,NA,-43.66302891016,172.62380465244,1569668.6841745,5165483.9389943,27654044,2024-11-19 09:48:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",4,"Mouse",NA,NA,"OK","1 bird"
"16. CCC Summit Line",20134159,"CCC #4","AT220",NA,NA,-43.662004744058,172.62376132464,1569664.675115,5165597.6684051,27654227,2024-11-19 09:59:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133865,"CCC #5","AT220",NA,NA,-43.660668730046,172.62369622472,1569658.7534319,5165746.024067,27654600,2024-11-19 10:14:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133753,"CCC #6","AT220",NA,NA,-43.659695194829,172.62323071435,1569620.7285969,5165853.9758407,27655032,2024-11-19 10:23:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20133930,"CCC #7","AT220",NA,NA,-43.658072003475,172.62373945933,1569660.931923,5166034.4356171,27655320,2024-11-19 10:41:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"16. CCC Summit Line",20540316,"CCC #8","AT220",NA,NA,-43.656875955181,172.62446078431,1569718.4936018,5166167.5336461,27655739,2024-11-19 10:59:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",25873328,"A94","AT220",NA,NA,-43.658573510103,172.6270955801,1569931.79692,5165979.9590551,27657110,2024-11-19 11:34:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",24025972,"A49","AT220",NA,NA,-43.659109185396,172.6280397039,1570008.1906404,5165920.8079067,27657330,2024-11-19 11:42:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"13. Grame's Autos",24045699,"A15","AT220",NA,NA,-43.649618617634,172.65661127465,1572307.6069815,5166984.7699532,27657343,2024-11-19 11:43:00,"Sprung","Smooth, Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"13. Grame's Autos",24045726,"A44","AT220",NA,NA,-43.648267798956,172.657835756,1572405.7362499,5167135.2010655,27657559,2024-11-19 11:53:00,"Still set, bait OK","Smooth, Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"13. Grame's Autos",24077422,"A105","AT220",NA,NA,-43.649164256228,172.65791441611,1572412.4902005,5167035.665734,27657565,2024-11-19 11:54:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",24037518,"A30","AT220",NA,NA,-43.659646466201,172.62961925456,1570135.8189636,5165861.7064298,27657791,2024-11-19 12:03:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"13. Grame's Autos",24045736,"A21","AT220",NA,NA,-43.646891197633,172.65759411035,1572385.6177825,5167288.0074526,27658057,2024-11-19 12:12:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,17971477,"A55","AT220",NA,NA,-43.657494830648,172.63356543486,1570452.948676,5166102.0822123,27658222,2024-11-19 12:17:00,"Still set, bait bad","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,17971477,"A55","AT220",NA,NA,-43.657494830648,172.63356543486,1570452.948676,5166102.0822123,27809642,2024-11-26 11:55:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,23651236,"A92","AT220",NA,NA,-43.656785180058,172.63767985263,1570784.3664101,5166182.3534275,27810428,2024-11-26 12:08:00,"Sprung","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",1,"Rat",NA,NA,"OK",NA
NA,23650744,"A56","AT220",NA,NA,-43.656001664992,172.63678908348,1570712.1585082,5166269.0576036,27811138,2024-11-26 12:23:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,23652840,"A85","AT220",NA,NA,-43.655852948218,172.63449223289,1570526.8770196,5166284.7611931,27811271,2024-11-26 12:28:00,"Still set, bait OK","Mayo, Smooth","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"5. ST Line",20821253,"5A A46","AT220",NA,NA,-43.654612386458,172.62459659733,1569728.3077776,5166418.9778403,27984362,2024-12-10 09:13:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"5. ST Line",18375666,"5B A45","AT220",NA,NA,-43.655108268631,172.62609573727,1569849.4432613,5166364.4502625,27984513,2024-12-10 09:28:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
